,KIC,n,l,Freq,e_Freq,E_Freq,Amp,e_Amp,E_Amp,Width,e_Width,E_Width,l_lnK,lnK,source,f,f_e,g,g_e,A,A_e,H,H_e,flag
263,3656476,21,1,2134.38,0.09,0.09,,,,,,,>,6.0,L,2134.379784599822,0.07982466291431255,1.675186571781662,0.15451259495745495,4.999186959978796,0.1582075685901999,9.469727244157475,1.0375905802340961,
264,3656476,21,2,2181.8,0.24,0.32,,,,,,,>,6.0,L,2182.018934915117,0.16193036620151174,2.0386606734845625,0.23474849600560962,2.986722226133332,0.17204128483927872,2.799843103965695,0.44544891213113874,
265,3656476,22,0,2185.32,0.21,0.2,2.97,0.16,0.13,2.33,0.37,0.24,>,6.0,L,2185.4830756769943,0.1609083689875009,2.070911948755078,0.23647767643369155,3.097799407068158,0.17793526650434036,2.9678609054075618,0.443015471663205,
266,3656476,22,1,2228.57,0.2,0.21,,,,,,,>,6.0,L,2228.468019962329,0.1521532693160569,2.5092899772959414,0.2876732433787298,3.8280296317150126,0.156202237139647,3.7108203680004896,0.46042480328086705,
267,3656476,22,2,2276.32,1.02,1.28,,,,,,,,0.64,L,2275.8284370895344,0.4640000075918332,2.9857465300802843,0.424589367685424,2.0185604749585773,0.2228492803341566,0.872886068872172,0.22867825124200203,
268,3656476,23,0,2279.65,0.54,0.53,2.2,0.17,0.1,3.86,0.58,0.89,>,6.0,L,2279.507837665244,0.30067046710574846,3.029234679260111,0.42883176104762777,2.6956894742329265,0.19631046686623121,1.5291107403215491,0.26954408728591406,
269,3656476,23,1,2321.76,0.4,0.45,,,,,,,>,6.0,L,2321.841112058847,0.3254751321950936,3.607905400959335,0.5229981346141408,2.948133633468193,0.17004549348251569,1.526999153634624,0.23566910766629867,
270,3656476,23,2,2369.97,1.39,1.83,,,,,,,>,6.0,L,2368.599997349265,1.0070709117878047,4.185136133110982,0.7563621901432572,1.517281449805712,0.2819503198400711,0.353976104349603,0.1363520175919301,
271,3656476,24,0,2372.46,0.53,0.52,2.11,0.14,0.09,4.21,0.64,0.62,>,6.0,L,2372.958186461915,0.5260661936725625,4.203278878151539,0.766452651848957,2.290258733660562,0.2261086538670939,0.7989813472341509,0.18890429435234976,
272,3656476,24,1,2421.08,0.67,0.6,,,,,,,>,6.0,L,2419.566279030377,1.0082057997963987,4.4744112387064305,1.0579992623807573,2.3955574280247482,0.21807059862931785,0.8175932897050586,0.1866758527229996,
273,3735871,14,1,1949.29,0.37,0.57,,,,,,,,2.2,L,1949.768434316949,0.5230556509387061,0.6642893252585385,0.1506901010185504,0.803522269855551,0.1358681332240938,0.6227446151778722,0.2643286851850343,
274,3735871,15,1,2072.94,0.61,0.53,,,,,,,,2.2,L,2072.3936476674216,0.36305891325728823,0.7869378852504498,0.16610482029444612,1.126056599761224,0.11744089135921217,1.0233894315569012,0.28921133936069116,
275,3735871,16,1,2194.36,0.46,0.44,,,,,,,>,6.0,L,2194.239707937234,0.2913843117325293,0.9579008782758952,0.18718618146843635,1.5244343530972366,0.10785994883723556,1.5308946580465457,0.33317697099600774,
276,3735871,16,2,2247.25,0.86,0.72,,,,,,,,0.15,L,2246.4392148792854,0.2805100839975919,1.0023984640277352,0.1874065521761727,1.127228457767727,0.10393065052036575,0.8043476339419515,0.20678850900444695,
277,3735871,17,0,2258.74,0.34,0.34,1.42,0.08,0.11,1.72,0.36,0.61,>,6.0,L,2258.4882083365546,0.27618861854247095,1.0571499886826057,0.19014218016051215,1.3550035460643317,0.10195802564896347,1.099555944955456,0.23379329401034807,
278,3735871,17,1,2315.65,0.34,0.38,,,,,,,>,6.0,L,2315.587579784822,0.23341592666446465,1.169243082331691,0.2152986913028518,1.9680746030200176,0.10695218287515575,2.089730507555231,0.3917510768944045,
279,3735871,17,2,2368.31,0.65,0.63,,,,,,,,1.13,L,2368.411538223405,0.23660446044073555,1.1713450756057666,0.19194280339269804,1.451592793618517,0.09885513200673074,1.1453937650912545,0.23553946546907856,
280,3735871,18,0,2380.18,0.28,0.26,1.67,0.14,0.12,2.29,0.64,0.61,>,6.0,L,2379.972590440494,0.16349587266310148,1.2237059636140846,0.18675005524226299,1.763935159725465,0.0942634691286742,1.6208292153476704,0.2643101820142278,
281,3735871,18,1,2436.36,0.23,0.24,,,,,,,>,6.0,L,2436.164327411533,0.17208758471129562,1.3411470021727425,0.21455023509189378,2.5148695217814656,0.09867460555499892,3.0126931686589242,0.4829083231619015,
282,3735871,18,2,2490.15,0.49,0.44,,,,,,,,2.49,L,2490.5961983362195,0.35285670260344865,1.409840670809391,0.20563327575898918,1.736218531217343,0.09821433386386226,1.360753722824001,0.24047370473112356,
283,3735871,19,0,2501.35,0.18,0.19,2.09,0.13,0.16,1.63,0.4,0.42,>,6.0,L,2501.4906176764034,0.1378049864018945,1.4298980748913745,0.1878843890339006,2.1352600438658067,0.08993210969502552,2.031823852229662,0.28398380588981376,
284,3735871,19,1,2558.73,0.19,0.2,,,,,,,>,6.0,L,2558.7506316414874,0.1681203452269632,1.5344635825650565,0.20442855403170185,2.9224516531650906,0.09045309265823552,3.5353704220237594,0.47808214326084864,
285,3735871,19,2,2612.33,0.91,0.64,,,,,,,>,6.0,L,2613.188845513602,0.38085008688072375,1.7111040513671993,0.24248060628212859,1.9536307531157227,0.12065162009905667,1.4029813976502366,0.24522274030183944,
286,3735871,20,0,2624.26,0.15,0.17,2.03,0.13,0.14,1.6,0.35,0.38,>,6.0,L,2624.2394672536466,0.14315210166498357,1.7007415091320366,0.21528134052717973,2.4190851206464945,0.09402289696907624,2.1893002561972397,0.2947730675520443,
287,3735871,20,1,2682.0,0.16,0.17,,,,,,,>,6.0,L,2682.050946461798,0.14926498176980257,1.7487210845744166,0.21290526972946683,3.2259631233246417,0.10250073482804961,3.7684011237043427,0.4753323771947663,
288,3735871,20,2,2736.76,0.67,0.59,,,,,,,>,6.0,L,2736.239775518957,0.3719813617029188,1.9460077152041357,0.2563973910284351,2.1845571617838617,0.10307383718322811,1.5620763259343038,0.2352237878300342,
289,3735871,21,0,2747.08,0.14,0.15,2.53,0.1,0.14,1.83,0.24,0.42,>,6.0,L,2747.1392135082806,0.1363121053195984,1.904059643673807,0.2184450010050251,2.642411015621464,0.09687027584217792,2.3353554829135588,0.28968038717515,
290,3735871,21,1,2805.33,0.16,0.17,,,,,,,>,6.0,L,2805.199125132486,0.15967072759545772,2.2350692806665204,0.25343124596356986,3.4737877614686883,0.10297061609877174,3.4477134545218258,0.4037672425475353,
291,3735871,21,2,2859.46,0.32,0.31,,,,,,,>,6.0,L,2859.141410097487,0.24623950819086368,2.134912895245419,0.281911009185359,2.2719460494780224,0.1040311387313008,1.5328888436371426,0.23456108374802795,
292,3735871,22,0,2870.62,0.15,0.15,2.65,0.09,0.18,2.0,0.38,0.44,>,6.0,L,2870.611509832981,0.14272396835160037,2.130135312796318,0.2545651092204083,2.7060221351736917,0.09826200050405835,2.176053205961437,0.2786438897357856,
293,3735871,22,1,2927.61,0.17,0.17,,,,,,,>,6.0,L,2927.722600219266,0.1760553656653002,2.54942871698685,0.2942321731702406,3.465634445846357,0.09935984163038387,3.0001961709623637,0.35432747205359316,
294,3735871,22,2,2982.03,0.31,0.3,,,,,,,>,6.0,L,2982.1286489369895,0.23662607204624514,2.4098659058355865,0.2967391725480381,2.2857598544396804,0.1247905171630304,1.3914032400559317,0.22234017147209592,
295,3735871,23,0,2992.84,0.2,0.2,2.56,0.13,0.12,2.32,0.32,0.48,>,6.0,L,2992.9718285142226,0.1956945510654673,2.519237821446284,0.288990379710406,2.611659442629987,0.09527628137064545,1.7244741331713094,0.21058683798658442,
296,3735871,23,1,3051.08,0.24,0.25,,,,,,,>,6.0,L,3051.09928811638,0.22544184646323268,3.1432356316168137,0.3821679611067302,3.2688981481543284,0.09736510464594768,2.1669218151454803,0.2601023216848116,
297,3735871,23,2,3105.75,0.61,0.68,,,,,,,>,6.0,L,3105.617915508492,0.34109376469578884,3.1617821961031742,0.43049583274612196,2.0302865617620447,0.10292178685426263,0.8290873852349128,0.13401713855501585,
298,3735871,24,0,3116.81,0.3,0.3,2.09,0.13,0.15,3.0,0.64,0.64,>,6.0,L,3116.7928400821893,0.2782876879982687,3.2283719751258704,0.4042772568524241,2.4053185568344473,0.09656738112378191,1.13982412598272,0.15459224314046066,
299,3735871,24,1,3174.81,0.34,0.36,,,,,,,>,6.0,L,3174.7222679475703,0.28425841158635723,3.5614904501419984,0.48136171178979287,2.9050602248264177,0.09769442333905536,1.506011388825315,0.2001278453558946,
300,3735871,24,2,3232.28,1.49,1.87,,,,,,,,0.95,L,3229.1786091637396,0.4667088793124766,4.221580269097404,0.6370042849820841,1.7379913398311555,0.11130558605999728,0.45275670578067884,0.08335330129627722,
301,3735871,25,0,3240.11,0.87,0.89,1.96,0.14,0.19,4.85,1.17,1.49,,3.7,L,3240.1810807480733,0.5297060268383313,4.318429167349979,0.6231418485823487,2.0765953877645056,0.10607423154118019,0.6342658964571897,0.10070028651148102,
302,3735871,25,1,3297.86,0.68,0.67,,,,,,,,3.86,L,3297.6759291476537,0.5252636769112955,4.531661998212099,0.6559714863309616,2.474457492716142,0.1087712619384963,0.8576926124502975,0.12526417853649086,
303,3735871,25,2,3353.18,1.71,1.86,,,,,,,,0.82,L,3353.035985912301,0.45808545168105247,4.689178491280652,0.813076079865461,1.4895729597463299,0.113544885781056,0.3031435413829584,0.07062690288047163,
304,3735871,26,0,3360.85,2.85,4.25,1.48,0.28,0.17,6.06,1.94,3.47,,3.03,L,3364.291207126984,0.6765705038933276,4.905299887571964,0.8390624181358982,1.6775753038803296,0.12262793238901168,0.3586707924013544,0.07071264131664215,
305,3735871,26,1,3421.04,1.15,0.98,,,,,,,,1.61,L,3421.5267734324652,0.6554523090755326,5.25234495595568,0.9364392244663025,1.9353860932266946,0.12283764391039463,0.45173061401546843,0.08579316259862012,
306,3735871,27,0,3488.39,0.8,0.83,1.47,0.22,0.34,4.23,1.83,2.87,>,6.0,L,3488.298566533748,0.5356482286140709,5.284635936472272,1.0111112158617697,1.3608508165619044,0.12655124551788793,0.22398275954015995,0.061911575646595024,
307,4914923,11,1,1139.07,0.4,0.34,,,,,,,>,6.0,L,1139.1227638634873,0.26448670358227544,0.5832997039430765,0.19374894383052088,1.131573375815061,0.1686300834522285,1.3868396732395032,0.5785920200001586,
308,4914923,12,0,1188.03,0.5,0.5,1.25,0.17,0.14,1.24,0.55,0.97,,2.31,L,1188.185346136184,0.2241347286211023,0.6488052516174245,0.19277500076250312,1.0861242278587813,0.171771074074293,1.1638630056397057,0.4220115828949954,
309,4914923,12,1,1227.11,0.41,0.32,,,,,,,>,6.0,L,1227.0896019687639,0.22384955258860872,0.6610464329616021,0.18467364055372074,1.3784091411313173,0.15044759287621023,1.806286764228482,0.5889092994357091,
310,4914923,13,0,1277.02,0.22,0.24,1.23,0.21,0.17,0.88,0.41,1.16,>,6.0,L,1276.998817709939,0.1044276996704954,0.701233504603693,0.16478785090612608,1.3702008133170498,0.14317615445103343,1.6978581870635607,0.48251868794113906,
311,4914923,13,1,1315.83,0.19,0.18,,,,,,,>,6.0,L,1315.8861627882097,0.12340442278959526,0.7790955494837637,0.15800052772856416,2.0466481613274334,0.13881497346947066,3.4340223480707515,0.7269599876031057,
312,4914923,14,0,1365.18,0.13,0.12,2.17,0.13,0.17,1.4,0.29,0.35,>,6.0,L,1365.1796811375611,0.08836850274676099,0.9768019481570309,0.1601428242647589,2.1188919567979747,0.13691671472607328,2.9318113772035215,0.536710295496873,
313,4914923,14,1,1403.34,0.14,0.13,,,,,,,>,6.0,L,1403.450281206756,0.12719199217496624,1.2264596725330794,0.1886522186477068,2.653964259096874,0.13626620364897032,3.6502767479461955,0.6165166582837885,
314,4914923,15,0,1452.41,0.14,0.13,2.21,0.13,0.15,1.56,0.29,0.26,>,6.0,L,1452.1974298319533,0.10732677299897093,1.3910507831627958,0.19179071512590254,2.5815524945746366,0.13396907423982476,3.0458002323885025,0.4560206085403219,
315,4914923,15,1,1490.56,0.11,0.1,,,,,,,>,6.0,L,1490.608380448913,0.0978438721187807,1.3159971293649382,0.1586258711076946,3.432493911218717,0.13422059951920717,5.690223535792999,0.788445197030207,
316,4914923,15,2,1533.4,0.23,0.26,,,,,,,>,6.0,L,1533.3170211618738,0.17009289745002276,1.25571064893214,0.1371136499630411,2.2938879648268466,0.1326762488483954,2.6594161389574618,0.4154568410237495,
317,4914923,16,0,1539.08,0.09,0.09,2.98,0.11,0.11,1.45,0.17,0.19,>,6.0,L,1539.0905842562033,0.07480584479955148,1.2587449935400736,0.1328246070773669,3.237575900443625,0.13012311708191843,5.295701441035343,0.7001565326547701,
318,4914923,16,1,1577.7,0.09,0.09,,,,,,,>,6.0,L,1577.8375440539903,0.07683517664396118,1.3355335953135818,0.12331332276827411,4.510812131442476,0.132376823532378,9.695048392157677,1.0602580461366924,
319,4914923,16,2,1621.31,0.16,0.16,,,,,,,>,6.0,L,1621.5484157788546,0.14503995443358664,1.2785960498990356,0.11742385456281786,2.970677398722434,0.1243697477448884,4.382991507371506,0.5285053754917032,
320,4914923,17,0,1627.06,0.08,0.08,3.71,0.13,0.13,1.42,0.16,0.14,>,6.0,L,1627.037093659943,0.07463059739290563,1.2523035824587438,0.10910017388534436,3.73219050442828,0.13767830730706712,7.06365984000821,0.8244123756367523,
321,4914923,17,1,1666.31,0.06,0.06,,,,,,,>,6.0,L,1666.3656059495506,0.05365069862171958,1.0673928151527177,0.0945492307252057,5.416346602355558,0.14329029636864118,17.523254279426723,1.9665315715788574,
322,4914923,17,2,1710.08,0.14,0.13,,,,,,,>,6.0,L,1710.0571710329762,0.09343618110196528,1.0709298431360998,0.08846553962045119,3.3365371940764184,0.12789660357345325,6.625073546835786,0.7380684327015343,
323,4914923,18,0,1715.52,0.06,0.06,4.15,0.11,0.15,1.1,0.09,0.15,>,6.0,L,1715.5293500511325,0.053392676213726474,1.0786978728661296,0.08898385850010436,4.324018271008601,0.14087896530482508,11.029169379053444,1.2296271677379615,
324,4914923,17,3,1748.08,0.86,0.62,,,,,,,,2.01,L,,,,,,,,,
325,4914923,18,1,1755.31,0.07,0.06,,,,,,,>,6.0,L,1755.329686600045,0.05573129126095273,1.094467634778326,0.09547221459064888,5.78817422904889,0.15193103363443977,19.456420432376724,2.0797503154911965,
326,4914923,18,2,1798.74,0.11,0.11,,,,,,,>,6.0,L,1798.945724777925,0.08098925253574261,1.0753834624932799,0.08223296709268701,3.57404791099943,0.12568919508802873,7.592178703522327,0.7813240913203627,
327,4914923,19,0,1804.25,0.06,0.06,4.71,0.15,0.13,1.17,0.11,0.12,>,6.0,L,1804.2389098482565,0.04730297784496344,1.082821566067479,0.08017531080459916,4.834668798426132,0.15064605236086634,13.754116817285437,1.4631980072429835,
328,4914923,18,3,1836.0,0.36,0.37,,,,,,,,2.97,L,,,,,,,,,
329,4914923,19,1,1844.06,0.05,0.06,,,,,,,>,6.0,L,1844.0276261229887,0.05278724508643055,1.1855961279675606,0.09170664891104996,6.216830450120663,0.15074389390665713,20.7558628362419,2.0086909901989527,
330,4914923,19,2,1887.67,0.11,0.1,,,,,,,>,6.0,L,1887.6614012937666,0.09783324332951741,1.302629528958628,0.0945674528168807,3.7654672262847146,0.13003781322031763,6.934301675796677,0.705908525635926,
331,4914923,20,0,1892.77,0.07,0.07,4.6,0.17,0.13,1.2,0.13,0.15,>,6.0,L,1892.7659300445662,0.059269269681339116,1.3176779843409347,0.09475172353080373,4.336559643173449,0.13535671618180095,9.098255941135271,0.899888851115581,
332,4914923,20,1,1932.85,0.07,0.07,,,,,,,>,6.0,L,1932.790922361965,0.06075130307118796,1.4782382064880566,0.11119561038911069,5.86461711892652,0.1419044433983785,14.804438244073033,1.3972269231900751,
333,4914923,20,2,1976.11,0.15,0.17,,,,,,,>,6.0,L,1976.2860986477172,0.12284619734133331,1.667540750496912,0.12989249301753553,3.409022840762866,0.13011999483694195,4.441747557770955,0.4774252837564108,
334,4914923,21,0,1981.29,0.1,0.11,3.83,0.12,0.13,1.95,0.14,0.19,>,6.0,L,1981.2432366827088,0.08849969772180562,1.6992043938591297,0.13188324968050116,3.8527091813906607,0.1347418801195874,5.549241707053993,0.5839759755424597,
335,4914923,21,1,2021.67,0.1,0.1,,,,,,,>,6.0,L,2021.7051259306654,0.08770719351147346,2.054158391812636,0.1649174828068177,4.888613524954414,0.12957169676498792,7.40617548372758,0.7142986215393687,
336,4914923,21,2,2065.2,0.26,0.29,,,,,,,>,6.0,L,2065.5013992729673,0.22382598112937271,2.6126993538440675,0.2464089536320479,2.8408323940029465,0.13662205537262753,1.9698632758447898,0.26173048027261464,
337,4914923,22,0,2069.96,0.19,0.2,3.11,0.12,0.11,2.95,0.31,0.3,>,6.0,L,2070.1120342066824,0.1663150869741767,2.691146935119698,0.2542230108122012,3.1897667639476155,0.1384096149106586,2.399739817161669,0.27446855482156285,
338,4914923,22,1,2111.02,0.2,0.2,,,,,,,>,6.0,L,2110.861974864604,0.1655221989879636,3.430486464675276,0.3383359031028841,3.8990747606891096,0.12201103551110669,2.8175414616506105,0.28545170919606727,
339,4914923,22,2,2154.53,0.7,0.75,,,,,,,>,6.0,L,2154.8875115612236,0.38515318479771377,4.0222008969355745,0.524711738646729,2.2783004369000865,0.16359912079846128,0.8267560570356556,0.16774677229979842,
340,4914923,23,0,2159.16,0.56,0.53,2.42,0.11,0.14,4.52,0.49,0.75,>,6.0,L,2159.2220779878867,0.39818800254097725,4.075464055252637,0.5331619367287789,2.478003740291233,0.1700232397064274,0.9565685919119803,0.14820092118849573,
341,4914923,23,1,2200.79,0.39,0.41,,,,,,,>,6.0,L,2200.666980482627,0.3443232390473332,4.666225903891004,0.5929952355115826,2.9422590174609007,0.134840656052427,1.1786207176372185,0.1525530566271922,
342,4914923,23,2,2244.48,1.11,1.34,,,,,,,,1.11,L,2244.066435493727,0.6519601313229297,5.2817180633250445,0.849546232203416,1.5688326146468745,0.19548179470720298,0.2971502298921838,0.0899205128939261,
343,4914923,24,0,2249.42,0.65,0.69,2.02,0.13,0.08,5.75,0.9,0.52,,4.29,L,2248.803413305822,0.5875792461216608,5.354919682697247,0.8741285035799934,1.9966853144792376,0.17675819109077226,0.4777479340247536,0.09601643813104724,
344,4914923,24,1,2289.37,0.8,0.91,,,,,,,,3.7,L,2289.12807136022,0.6204139856953707,5.877480041329603,1.0911491210636715,2.231321563201841,0.16208483278758726,0.5415148031237393,0.09747125115451487,
345,5184732,13,1,1420.84,0.2,0.22,,,,,,,>,6.0,L,1420.9348956286271,0.20699701349827887,0.7652460812350976,0.19676446279359527,1.1546606192274562,0.10918580402321738,1.0963993419534943,0.3161409041059979,
346,5184732,13,2,1466.0,0.83,0.94,,,,,,,>,6.0,L,1466.6249989629355,0.5877397953040473,0.853120931065463,0.18178579365341016,0.8453758249820612,0.1279106650483747,0.5328881938130392,0.20383086089477398,
347,5184732,14,0,1472.96,0.22,0.23,1.15,0.06,0.08,1.09,0.22,0.3,>,6.0,L,1472.814014324637,0.1727672978526519,0.8670466690478844,0.17998284829895048,1.010285967697297,0.11316339886487739,0.7468371513508573,0.21033669392666382,
348,5184732,14,1,1517.08,0.15,0.19,,,,,,,>,6.0,L,1517.1020837902252,0.14901620253084036,1.0037993985937756,0.17423444432872687,1.723402999562492,0.10281914721220031,1.8916588105148295,0.37180236874128014,
349,5184732,14,2,1562.34,0.47,0.38,,,,,,,,1.74,L,1561.852204954911,0.3582340568452258,1.219306447064755,0.18226308039358496,1.1269781558363123,0.11286736862733868,0.6623637877360207,0.1611277842082788,
350,5184732,15,0,1569.01,0.2,0.18,1.54,0.08,0.09,1.62,0.3,0.31,>,6.0,L,1568.8479433695431,0.14521435952953773,1.2477838523622533,0.1845048202701107,1.571131454308596,0.10716734717302505,1.256897472730427,0.2304041263855708,
351,5184732,15,1,1612.46,0.14,0.14,,,,,,,>,6.0,L,1612.304022256406,0.12022067592223418,1.3398374891261926,0.17579996474447518,2.23915763324412,0.09975722042386283,2.3803567493381395,0.34956417670504797,
352,5184732,15,2,1656.32,0.35,0.33,,,,,,,>,6.0,L,1656.3219616661268,0.2366541610281378,1.3264162693086212,0.15285601565735685,1.545170391937491,0.10531248259825506,1.1453032355361692,0.2001113107806825,
353,5184732,16,0,1663.05,0.11,0.11,1.98,0.08,0.07,1.71,0.24,0.19,>,6.0,L,1663.0172922209551,0.09233197128677392,1.3225956465705244,0.1466205379460871,2.0559388802952903,0.09921334916701971,2.038234917505101,0.2866707026137314,
354,5184732,16,1,1706.18,0.1,0.1,,,,,,,>,6.0,L,1706.2205203068338,0.09028309813295354,1.2987971110694496,0.13401956040977614,2.9941174168907088,0.10311179599824048,4.382540233455163,0.5190104040702485,
355,5184732,16,2,1750.26,0.19,0.17,,,,,,,>,6.0,L,1750.3675927565505,0.17654487344750738,1.216590901816235,0.10586470235004063,1.8867591258437004,0.09883040006649997,1.8589690574519788,0.24684825835159627,
356,5184732,17,0,1756.69,0.07,0.07,2.61,0.07,0.08,1.35,0.11,0.13,>,6.0,L,1756.692507237594,0.06532237338504059,1.2056099204892734,0.10381392191335828,2.8026322822567473,0.10483583654013666,4.149418643463399,0.49423355283073905,
357,5184732,17,1,1800.5,0.08,0.07,,,,,,,>,6.0,L,1800.457896603698,0.07204629940279299,1.198017579271845,0.10512525868550826,3.551159160790757,0.10631474444142876,6.69921847974998,0.7655920588582953,
358,5184732,17,2,1844.74,0.15,0.14,,,,,,,>,6.0,L,1844.7152899925445,0.1197793573009062,1.262374116778032,0.10179406238478408,2.3737794553638296,0.09683873510766153,2.828663688094905,0.319742684587434,
359,5184732,18,0,1851.15,0.08,0.08,2.95,0.08,0.08,1.53,0.13,0.12,>,6.0,L,1851.1420518898872,0.06547464746585241,1.2705374790777253,0.10150796879205783,3.121957638652966,0.10734833725457742,4.880223075511527,0.5484825587951702,
360,5184732,18,1,1895.59,0.06,0.06,,,,,,,>,6.0,L,1895.569657025776,0.060703859144341045,1.2537428804001838,0.09412216045890628,4.376447481614932,0.11045895137749732,9.71962097950543,0.9604898792449119,
361,5184732,18,2,1940.45,0.1,0.13,,,,,,,>,6.0,L,1940.4028896556229,0.10694382275225418,1.2047714925387707,0.08495315610590706,3.0037841257389997,0.09784951737905455,4.764780967915768,0.46153704131332407,
362,5184732,19,0,1946.65,0.06,0.06,3.64,0.09,0.08,1.24,0.08,0.12,>,6.0,L,1946.6238130334477,0.054443072262292586,1.203036256810393,0.08273506641396167,3.5960640644373623,0.10929872076647461,6.831275115027802,0.6934464927890163,
363,5184732,18,3,1982.1,0.57,0.74,,,,,,,,2.62,L,,,,,,,,,
364,5184732,19,1,1991.57,0.06,0.06,,,,,,,>,6.0,L,1991.5743141261094,0.058949354451013056,1.2370308129569183,0.08789046018682253,4.8949977396051585,0.11691528035163626,12.33789775054488,1.157032043340346,
365,5184732,19,2,2036.35,0.09,0.1,,,,,,,>,6.0,L,2036.356147248471,0.09742383320069192,1.3053791733343063,0.08259666583341489,3.27299451030283,0.09738010885264982,5.2340048485117325,0.4678344121181268,
366,5184732,20,0,2042.31,0.05,0.06,3.94,0.1,0.09,1.26,0.08,0.12,>,6.0,L,2042.3151742215332,0.057250846906653254,1.3217254818225639,0.08139989587012006,3.917901885083392,0.11166510122533448,7.3898817634004565,0.6715145457381729,
367,5184732,19,3,2076.67,0.53,0.55,,,,,,,,1.56,L,,,,,,,,,
368,5184732,20,1,2087.45,0.06,0.06,,,,,,,>,6.0,L,2087.448925092136,0.060008033289564444,1.4564047967665061,0.10047668723487722,5.30011532967292,0.11861972962614142,12.27483927470048,1.112183518038146,
369,5184732,20,2,2132.34,0.1,0.1,,,,,,,>,6.0,L,2132.3896471205335,0.09258844209829492,1.497262878230083,0.09270219697418237,3.55109861777505,0.10330493820627669,5.3624369878120905,0.45984640337703253,
370,5184732,21,0,2138.21,0.06,0.06,4.21,0.12,0.08,1.47,0.1,0.12,>,6.0,L,2138.233949850879,0.05969722978213357,1.5070522404311233,0.09276866535485634,4.057653542950856,0.10789643536675701,6.9471422131816585,0.6233310532885538,
371,5184732,20,3,2173.09,0.42,0.6,,,,,,,>,6.0,L,,,,,,,,,
372,5184732,21,1,2183.32,0.07,0.07,,,,,,,>,6.0,L,2183.3553364354866,0.06533547796682748,1.636603429868501,0.1181119285742527,5.254508253145107,0.1189943892317303,10.742413640393043,1.000328801380196,
373,5184732,21,2,2227.82,0.12,0.13,,,,,,,>,6.0,L,2227.9471839340144,0.10987478366967265,1.7207062027785534,0.11244893237506254,3.2270027052156465,0.0950179343714062,3.8651521112331917,0.3538308824294014,
374,5184732,22,0,2233.51,0.08,0.09,3.74,0.09,0.08,1.83,0.1,0.14,>,6.0,L,2233.5291166225115,0.07310309709944876,1.7422432804248453,0.11585262114237227,3.6930554011802115,0.10680635829192273,4.984377976756779,0.48321158201964487,
375,5184732,21,3,2269.23,0.57,0.5,,,,,,,,3.44,L,,,,,,,,,
376,5184732,22,1,2279.09,0.08,0.09,,,,,,,>,6.0,L,2279.0540537432535,0.08116056752863116,2.1160666447700587,0.13920295219102596,4.540055441755568,0.09717165036175604,6.200230315486374,0.5188793787155777,
377,5184732,22,2,2324.03,0.2,0.19,,,,,,,>,6.0,L,2324.0440118781044,0.19242768022984574,2.5745823063303064,0.19939912302360466,2.6197540893403097,0.10160091364584665,1.6940609813186636,0.18487225263299667,
378,5184732,23,0,2329.03,0.13,0.13,2.91,0.05,0.09,2.45,0.19,0.16,>,6.0,L,2329.099800252734,0.13674388640249283,2.6193424557362057,0.20215084395508112,3.030223591397215,0.10827222978626086,2.2249582750857484,0.22317918237473164,
379,5184732,22,3,2365.48,0.88,0.77,,,,,,,,3.31,L,,,,,,,,,
380,5184732,23,1,2375.03,0.12,0.11,,,,,,,>,6.0,L,2374.975679968261,0.11534907384044805,2.989874391443575,0.21166043904734066,3.775064128518808,0.08765186093941314,3.03890774231547,0.2588334991936171,
381,5184732,23,2,2419.92,0.29,0.29,,,,,,,>,6.0,L,2419.9521119702185,0.26711896396335066,3.466473809475483,0.28422534612871664,2.2410160182352676,0.10002194983840478,0.9249025550461023,0.11337604307610148,
382,5184732,24,0,2425.2,0.23,0.22,2.41,0.06,0.07,3.82,0.29,0.3,>,6.0,L,2425.3747346645314,0.2178047969678192,3.547593559585067,0.28730297679360056,2.4628070859097386,0.1068292710010905,1.0912190542214686,0.11953449346011025,
383,5184732,23,3,2464.89,1.45,1.32,,,,,,,,1.83,L,,,,,,,,,
384,5184732,24,1,2471.7,0.22,0.2,,,,,,,>,6.0,L,2471.6419160442147,0.20317043962437975,4.323894245222308,0.38480658700236525,2.885684162701473,0.08964787405857676,1.2223421702233457,0.11798016539165644,
385,5184732,24,2,2516.54,0.63,0.5,,,,,,,>,6.0,L,2516.345775251145,0.4991565955758333,4.930939465879042,0.5615868186580535,1.7309456818560867,0.12476395246102495,0.3892467939712805,0.07609201227966765,
386,5184732,25,0,2521.91,0.34,0.31,2.02,0.08,0.06,4.94,0.51,0.5,>,6.0,L,2521.8147172673657,0.3201093387802095,5.0346687421262715,0.5785759878134329,2.2165871462686484,0.11548520399182778,0.6276451358869881,0.08236432788240836,
387,5184732,25,1,2567.82,0.4,0.37,,,,,,,>,6.0,L,2567.6255237689493,0.40406569552051147,6.210550054282491,0.6824494074037001,2.2901870927621992,0.09375158065135758,0.5364062518875188,0.059109829128718414,
388,5184732,25,2,2613.77,1.13,0.97,,,,,,,>,6.0,L,2612.566490796821,0.6089478571183187,6.53221737852761,0.9194757713657844,1.3970525911412999,0.14000104400443167,0.1914383967367306,0.04911375725825403,
